datasheet_id|line|name|M|WS|BS|S|T|W|A|Ld|Sv|Cost|cost_description|models_per_unit|cost_including_wargear|base_size|base_size_descr|
000002104|1|Invader ATV|14"|3+|3+|4|5|8|4|7|3+|80||1-3|false|Use model||
000002105|1|Firestrike Servo-turret|3"|3+|2+|4|5|5|2|8|2+|80||1-3|false|80mm||
000002108|1|Plasmancer|5"|3+|3+|4|4|4|1|10|4+|65||1|false|32mm||
000002109|1|Skorpekh Lord|8"|2+|2+|6|6|6|4|10|3+|130||1|false|60mm||
000002110|1|Skorpekh Destroyer|8"|3+|3+|5|5|3|3|10|3+|30||3-6|false|50mm||
000002111|1|Cryptothrall|5"|4+|4+|5|5|2|3|10|3+|||2|false|32mm||
000002112|1|Canoptek Reanimator|8"|4+|4+|5|5|6|4|10|3+|80||1|false|60mm||
000002114|1|Scarab Swarm|10"|4+|-|3|3|4|4|10|6+|15||3-9|false|40mm||
000002115|1|Canoptek Doomstalker|10"|4+|4+|6|6|12|3|10|3+|130||1|false|90mm||
000002116|1|Lokhust Heavy Destroyer|8"|3+|3+|4|5|4|2|10|3+|50||1-3|false|60mm||
000002163|1|Captain with Master-crafted Heavy Bolt Rifle|5"|2+|2+|4|5|7|5|9|3+|105||1|false|40mm||
000002173|1|Lieutenant in Reiver Armour|6"|2+|2+|4|4|5|4|8|3+|75||1|false|40mm||
000002190|1|Primaris Chaplain on Bike|14"|2+|3+|4|5|7|4|9|3+|125||1|false|90 x 52mm||
000002199|1|Primaris Techmarine|6"|3+|2+|4|4|5|4|8|2+|80||1|false|40mm||
000002202|1|Heavy Intercessor|5"|3+|3+|4|5|3|2|7|3+|28||4-9|false|40mm||
000002202|2|Heavy Intercessor Sergeant|5"|3+|3+|4|5|3|3|8|3+|28||1|false|40mm||
000002203|1|Helbrute|6"|3+|3+|6|7|8|5|8|3+|105||1|false|60mm||
000002217|1|Veteran Intercessor|6"|3+|3+|4|4|2|3|8|3+|22||4-9|false|32mm||
000002217|2|Veteran Intercessor Sergeant|6"|3+|3+|4|4|2|4|9|3+|22||1|false|32mm||
000002234|1|Relic Terminator|5"|3+|3+|4|4|3|2|8|2+|34||4-9|false|40mm||
000002234|2|Relic Terminator Sergeant|5"|3+|3+|4|4|3|3|9|2+|34||1|false|40mm||
000002252|1|Storm Speeder Hailstrike|16"|3+|3+|5|6|10|3|7|3+|125||1|false|90mm||
000002255|1|Storm Speeder Thunderstrike|16"|3+|2+|5|6|10|3|7|3+|150||1|false|90mm||
000002258|1|Storm Speeder Hammerstrike|16"|3+|3+|5|6|10|3|7|3+|145||1|false|90mm||
000002263|1|Land Speeder Typhoon|16"|3+|3+|4|6|6|2|7|3+|100||1-3|false|65mm||
000002266|1|Predator Annihilator|12"|6+|3+|6|7|11|3|8|3+|115||1|false|Use model||
000002267|1|Gladiator Lancer|10"|6+|3+|7|8|12|3|8|3+|150||1|false|100mm||
000002268|1|Gladiator Reaper|10"|6+|3+|7|8|12|3|8|3+|180||1|false|100mm||
000002269|1|Gladiator Valiant|10"|6+|3+|7|8|12|3|8|3+|200||1|false|100mm||
000002270|1|Hammerfall Bunker|-|-|4+|6|8|14|-|7|3+|175||1|false|Use model||
000002271|1|Commander Dante|12"|2+|2+|4|4|6|6|9|2+|165||1|false|25mm||
000002272|1|Gabriel Seth|6"|2+|2+|4|4|6|5|9|3+|145||1|false|25mm||
000002273|1|The Sanguinor|12"|2+|2+|4|4|5|5|9|2+|150||1|false|25mm||
000002274|1|Brother Corbulo|6"|2+|2+|4|4|5|4|9|3+|115||1|false|25mm||
000002275|1|Sanguinary Priest|6"|2+|3+|4|4|4|3|9|3+|90||1|false|32mm||
000002276|1|Chief Librarian Mephiston|7"|2+|2+|5|5|6|5|9|2+|140||1|false|40mm||
000002277|1|Librarian Dreadnought|6"|3+|3+|6|7|8|4|9|3+|150||1|false|60mm||
000002278|1|Astorath|12"|2+|2+|4|4|5|4|9|2+|140||1|false|25mm||
000002279|1|Lemartes|12"|2+|3+|4|4|4|4|9|3+|120||1|false|25mm||
000002280|1|Captain Tycho|6"|2+|2+|4|4|5|4|9|2+|95||1|false|25mm||
000002281|1|Tycho the Lost|6"|2+|2+|4|4|5|4|9|2+|95||1|false|25mm||
000002282|1|Sanguinary Guard|12"|3+|3+|4|4|2|3|8|2+|30||4-10|false|32mm||
000002283|1|Sanguinary Ancient|12"|3+|3+|4|4|4|3|9|2+|110||1|false|32mm||
000002284|1|Death Company Dreadnought|6"|3+|3+|6|7|8|5|7|3+|125||1|false|60mm||
000002285|1|Death Company Marine|6"|3+|3+|4|4|2|2|7|3+|18||5-10|false|32mm||
000002286|1|Death Company Intercessor|6"|3+|3+|4|4|2|3|7|3+|20||5-10|false|32mm||
000002287|1|Furioso Dreadnought|6"|3+|3+|6|7|8|4|8|3+|120||1|false|60mm||
000002288|1|Baal Predator|12"|6+|3+|6|7|11|3|8|3+|110||1|false|Use model||
000002289|1|Azrael|6"|2+|2+|4|4|6|5|9|2+|160||1|false|25mm||
000002290|1|Belial|5"|2+|2+|4|4|6|4|9|2+|140||1|false|40mm||
000002291|1|Sammael|15"|2+|2+|4|5|8|4|9|3+|150||1|false|40mm||
000002292|1|Ezekiel|6"|2+|2+|4|4|5|3|9|2+|115||1|true|32mm||
000002293|1|Asmodai|6"|2+|3+|4|4|5|4|9|3+|130||1|false|25mm||
000002294|1|Interrogator-Chaplain|6"|2+|3+|4|4|5|4|9|3+|85||1|false|32mm||
000002295|1|Ravenwing Talonmaster|18"|2+|2+|4|6|8|3|8|3+|175||1|false|65mm||
000002296|1|Lazarus|6"|2+|2+|4|4|6|5|9|3+|110||1|false|40mm||
000002297|1|Interrogator-Chaplain in Terminator Armour|5"|2+|3+|4|4|6|4|9|2+|100||1|false|40mm||
000002298|1|Deathwing Apothecary|5"|3+|3+|4|4|5|3|8|2+|100||1|false|40mm||
000002299|1|Deathwing Champion|5"|2+|3+|4|4|5|4|8|2+|80||1|false|40mm||
000002300|1|Deathwing Terminator|5"|3+|3+|4|4|3|2|8|2+|33||4-9|false|40mm||
000002300|2|Deathwing Sergeant|5"|3+|3+|4|4|3|3|9|2+|33||1|false|40mm||
000002301|1|Deathwing Knight|5"|2+|2+|4|4|3|2|8|2+|43||4-9|false|40mm||
000002301|2|Knight Master|5"|2+|2+|4|4|3|3|9|2+|43||1|false|40mm||
000002302|1|Deathwing Terminator|5"|3+|3+|4|4|3|2|8|2+|35||1-4|false|40mm||
000002302|2|Deathwing Sergeant|5"|3+|3+|4|4|3|3|9|2+|35||1|false|40mm||
000002303|1|Ravenwing Apothecary|14"|3+|3+|4|5|5|3|8|3+|100||1|false|75 x 42mm||
000002304|1|Ravenwing Champion|14"|2+|3+|4|5|5|4|8|3+|70||1|false|75 x 42mm||
000002305|1|Ravenwing Ancient|14"|3+|3+|4|5|5|3|8|3+|100||1|false|75 x 42mm||
000002306|1|Ravenwing Black Knight|14"|3+|3+|4|5|3|2|8|3+|35||2-9|false|75 x 42mm||
000002306|2|Ravenwing Huntmaster|14"|3+|3+|4|5|3|3|8|3+|35||1|false|75 x 42mm||
000002307|1|Ravenwing Darkshroud|12"|3+|3+|4|6|9|3|8|3+|120||1|false|65mm||
000002308|1|Ravenwing Land Speeder Vengeance|12"|3+|3+|4|6|9|3|8|3+|110||1|false|65mm||
000002309|1|Ravenwing Dark Talon|20-50"|6+|3+|6|6|11|3|8|3+|195||1|false|120 x 92mm flying base||
000002310|1|Nephilim Jetfighter|20-50"|6+|3+|6|6|11|3|8|3+|175||1|false|120 x 92mm flying base||
000002311|1|Watch Master|6"|2+|2+|4|4|6|4|9|2+|130||1|false|32mm||
000002312|1|Watch Captain Artemis|6"|2+|2+|4|4|5|4|9|3+|105||1|false|32mm||
000002313|1|Chaplain Cassius|6"|2+|3+|4|4|4|4|10|3+|95||1|false|32mm||
000002314|1|Codicier Natorian|6"|2+|3+|4|4|4|3|9|3+|100||1|false|32mm||
000002315|1|Deathwatch Veteran|6"|3+|3+|4|4|2|2|8|3+|20||4-9|false|32mm||
000002315|2|Watch Sergeant|6"|3+|3+|4|4|2|3|9|3+|20||1|false|32mm||
000002315|3|Black Shield|6"|2+|3+|4|4|2|3|8|3+|25||0-1|false|32mm||
000002316|1|Veteran|6"|3+|3+|4|4|2|2|8|3+|||4|true|32mm||
000002316|2|Watch Sergeant|6"|3+|3+|4|4|2|3|9|3+|||1|true|32mm||
000002316|3|Terminator|5"|3+|3+|4|4|3|2|8|2+|||1|true|40mm||
000002316|4|Veteran Biker|14"|3+|3+|4|5|3|2|8|3+|||1|true|75 x 42mm||
000002316|5|Vanguard Veteran|12"|3+|3+|4|4|2|2|8|3+|||2|true|32mm||
000002317|1|Deathwatch Terminator|5"|3+|3+|4|4|3|2|8|2+|33||4-9|false|40mm||
000002317|2|Deathwatch Terminator Sergeant|5"|3+|3+|4|4|3|3|9|2+|33||1|false|40mm||
000002318|1|Veteran Biker|14"|3+|3+|4|5|3|2|8|3+|30||2-5|false|75 x 25mm||
000002318|2|Veteran Biker Sergeant|14"|3+|3+|4|5|3|3|9|3+|30||1|false|75 x 25mm||
000002318|3|Veteran Attack Bike|14"|3+|3+|4|5|4|4|8|3+|30||0-1|false|Use model||
000002319|1|Corvus Blackstar|20-50"|6+|3+|8|7|14|3|8|3+|165||1|false|120 x 92mm flying base||
000002322|1|Logan Grimnar|5"|2+|2+|4|4|7|5|9|2+|155||1|false|40mm||
000002323|1|Njal Stormcaller|5"|2+|2+|4|4|6|3|9|2+|140||1|false|40mm||
000002324|1|Logan Grimnar on Stormrider|10"|2+|2+|4|6|14|5|9|2+|180||1|false|120 x 92mm||
000002325|1|Bjorn the Fell-handed|6"|2+|2+|7|8|8|5|9|3+|175||1|false|60mm||
000002326|1|Arjac Rockfist|5"|2+|2+|5|4|5|4|8|2+|110||1|false|40mm||
000002327|1|Ulrik the Slayer|6"|2+|2+|4|4|5|4|9|3+|110||1|false|32mm||
000002328|1|Ragnar Blackmane|6"|2+|2+|4|4|6|7|9|3+|120||1|false|40mm||
000002329|1|Krom Dragongaze|6"|2+|2+|4|4|5|5|9|3+|100||1|false|32mm||
000002330|1|Harald Deathwolf|10"|2+|2+|4|5|7|5|9|3+|130||1|false|60mm||
000002331|1|Canis Wolfborn|10"|2+|5+|4|5|6|6|8|3+|110||1|false|60mm||
000002332|1|Wolf Guard Battle Leader in Terminator Armour|5"|2+|2+|4|4|5|3|8|2+|85||1|false|40mm||
000002333|1|Wolf Lord on Thunderwolf|10"|2+|2+|4|5|7|4|9|3+|110||1|false|60mm||
000002334|1|Wolf Guard Battle Leader on Thunderwolf|10"|2+|2+|4|5|6|3|8|3+|95||1|false|60mm||
000002335|1|Blood Claw|6"|3+|3+|4|4|2|1|7|3+|18||4-14|false|32mm||
000002335|2|Blood Claw Pack Leader|6"|3+|3+|4|4|2|2|7|3+|18||1|false|32mm||
000002335|3|Wolf Guard Pack Leader|6"|3+|3+|4|4|2|2|8|3+|18||0-1|false|32mm||
000002335|4|Wolf Guard Terminator Pack Leader|5"|3+|3+|4|4|3|2|8|2+|33||0-1|false|40mm||
000002336|1|Grey Hunter|6"|3+|3+|4|4|2|1|7|3+|18||4-9|false|32mm||
000002336|2|Grey Hunter Pack Leader|6"|3+|3+|4|4|2|2|7|3+|18||1|false|32mm||
000002336|3|Wolf Guard Pack Leader|6"|3+|3+|4|4|2|2|8|3+|18||0-1|false|32mm||
000002336|4|Wolf Guard Terminator Pack Leader|5"|3+|3+|4|4|3|2|8|2+|33||0-1|false|40mm||
000002337|1|Wolf Guard|6"|3+|3+|4|4|2|2|8|3+|19||4-9|false|32mm||
000002337|2|Wolf Guard Pack Leader|6"|3+|3+|4|4|2|3|8|3+|19||1|false|32mm||
000002338|1|Lukas the Trickster|6"|2+|3+|4|4|4|5|8|3+|80||1|false|32mm||
000002339|1|Wolf Guard Terminator|5"|3+|3+|4|4|3|2|8|2+|33||4-9|false|40mm||
000002339|2|Wolf Guard Terminator Pack Leader|5"|3+|3+|4|4|3|3|8|2+|33||1|false|40mm||
000002340|1|Wulfen|8"|3+|5+|5|5|2|3|7|4+|20||4-9|false|40mm||
000002340|2|Wulfen Pack Leader|8"|3+|5+|5|5|2|4|7|4+|20||1|false|40mm||
000002341|1|Wulfen Dreadnought|8"|3+|5+|6|7|8|4|7|3+|120||1|false|60mm||
000002342|1|Murderfang|8"|2+|5+|6|7|8|5|8|3+|150||1|false|60mm||
000002343|1|Cyberwolf|10"|3+|-|4|4|2|3|6|4+|15||1-5|false|40mm||
000002344|1|Thunderwolf Cavalry|10"|3+|3+|4|5|4|2|8|3+|40||2-5|false|60mm||
000002344|2|Thunderwolf Cavalry Pack Leader|10"|3+|3+|4|5|4|3|8|3+|40||1|false|60mm||
000002345|1|Fenrisian Wolf|10"|3+|-|4|4|1|2|4|6+|7||5-15|false|40mm||
000002345|2|Cyberwolf|10"|3+|-|4|4|2|3|6|4+|15||0-1|false|40mm||
000002346|1|Skyclaw|12"|3+|3+|4|4|2|1|7|3+|18||4-14|false|32mm||
000002346|2|Skyclaw Pack Leader|12"|3+|3+|4|4|2|2|7|3+|18||1|false|32mm||
000002346|3|Wolf Guard Skyclaw Pack Leader|12"|3+|3+|4|4|2|2|8|3+|20||0-1|false|32mm||
000002347|1|Long Fang|6"|3+|3+|4|4|2|1|8|3+|18||4-5|false|32mm||
000002347|2|Long Fang Pack Leader|6"|3+|3+|4|4|2|2|8|3+|18||1|false|32mm||
000002347|3|Wolf Guard Pack Leader|6"|3+|3+|4|4|2|2|8|3+|18||0-1|false|32mm||
000002347|4|Wolf Guard Terminator Pack Leader|5"|3+|3+|4|4|3|2|8|2+|33||0-1|false|40mm||
000002348|1|Stormfang Gunship|20-50"|6+|3+|8|7|14|6|8|3+|250||1|false|120 x 92mm flying base||
000002349|1|Stormwolf|20-50"|6+|3+|8|7|14|6|8|3+|250||1|false|120 x 92mm flying base||
000002350|1|Royal Warden|6"|3+|3+|5|5|4|3|10|3+|70||1|false|32mm||
000002351|1|Lokhust Lord|8"|3+|3+|5|6|6|4|10|3+|100||1|false|60mm flying base||
000002352|1|Technomancer|5"|3+|3+|4|4|4|1|10|4+|70||1|false|50mm||
000002353|1|Psychomancer|5"|3+|3+|4|4|4|1|10|4+|65||1|false|40mm||
000002354|1|Chronomancer|8"|3+|3+|4|4|4|1|10|4+|75||1|false|40mm||
000002355|1|Hexmark Destroyer|8"|3+|2+|5|5|5|4|10|3+|65||1|false|50mm||
000002356|1|Canoptek Plasmacyte|8"|4+|4+|4|5|1|1|10|4+|15||1|false|28mm||
000002357|1|C’tan Shard of the Void Dragon|8"|2+|2+|6|7|9|5|10|3+|300||1|false|80mm||
000002358|1|Ophydian Destroyer|10"|3+|3+|4|4|3|3|10|4+|30||3-6|false|50mm||
000002359|1|Lokhust Destroyer|8"|3+|3+|4|5|3|2|10|3+|40||1-6|false|60mm flying base||
000002359|2|Lokhust Heavy Destroyer|8"|3+|3+|4|5|4|2|10|3+|40||0-1|false|60mm||
000002360|1|Szarekh|8"|2+|2+|5|7|16|6|10|3+|||1|false|100mm||
000002360|2|Triarchal Menhir|8"|6+|2+|5|7|5|1|10|3+|||2|false|50mm||
000002361|1|Starstele|-|-|3+|6|8|10|-|-|3+|||3|false|Use model||
000002362|1|Tomb Ziggurat|-|-|3+|9|9|20|-|10|3+|||1|false|Use model||
000002362|2|Power Crucible|-|-|3+|9|9|20|-|10|3+|||1|false|Use model||
000002362|3|Gun Emplacement Mount|-|-|3+|9|9|14|-|10|3+|||2|false|Use model||
000002363|1|Guardian Drone|5"|3+|3+|5|6|7|4|10|3+|90||1|true|50mm||
000002364|1|Khorne Berzerker|6"|3+|3+|5|4|2|5|8|3+|22||4-9|false|32mm||
000002364|2|Berzerker Champion|6"|3+|3+|5|4|2|6|9|3+|22||1|false|32mm||
000002367|1|Storm Eagle Gunship|20-45"|6+|3+|8|7|18|6|9|3+|335||1|false|120 x 92mm flying base||
000002368|1|Razorback|12"|6+|3+|6|7|10|3|8|3+|100||1|false|Use model||
000002369|1|Tarantula Sentry Gun|-|-|4+|4|5|4|-|7|3+|40||1-3|false|Use model||
000002370|1|Razorback|12"|6+|3+|6|7|10|3|8|3+|100||1|false|Use model||
000002371|1|Dreadnought|6"|3+|3+|6|7|8|5|8|3+|130||1|false|60mm||
000002372|1|Land Speeder Tornado|16"|3+|3+|4|6|6|2|7|3+|70||1-3|false|60mm flying base||
000002373|1|Death Korps Marshal Karis Venner|6"|3+|3+|3|3|4|3|9|4+|50||1|true|25mm||
000002374|1|Death Korps Grenadier|6"|3+|3+|3|3|1|1|6|4+|7||4-9|false|25mm||
000002374|2|Death Korps Watchmaster|6"|3+|3+|3|3|1|2|7|4+|7||1|false|25mm||
000002374|3|Death Korps Grenadier Weapons Team|6"|3+|3+|3|3|2|2|6|4+|7||1|false|60mm||
000002375|1|Medicae-servitor|6"|5+|5+|3|3|1|1|6|4+|5||2-4|false|25mm||
000002375|2|Quartermaster Revenant|6"|3+|3+|3|3|2|2|7|4+|5||1|false|25mm||
000002376|1|Drop Sentinel|9"|4+|4+|5|5|6|1|7|4+|50||1-3|false|60mm||
000002377|1|Sniper Team|6"|4+|3+|3|3|2|2|6|5+|||3|false|60mm||
000002378|1|Death Rider Commissar|10"|3+|3+|3|4|4|3|8|4+|25||1|false|40mm||
000002379|1|Storm Chimera|12"|6+|4+|6|7|10|3|7|3+|95||1|true|Use model||
000002380|1|Gate Section|-|-|-|10|10|8|-|10|2+|80|Extra gate section|1|false|Use model||
000002380|2|Gate Tower Section|-|-|4+|10|10|16|-|10|2+|160|Extra gate tower section|2|false|Use model||
000002380|3|Tower Section|-|-|4+|10|10|12|-|10|2+|120|Extra tower section|2|false|Use model||
000002380|4|Wall Section|-|-|-|10|10|12|-|10|2+|120|Extra wall section|2|false|Use model||
000002381|1|Primaris Redoubt|-|-|4+|8|8|20|-|10|3+|750||1|false|Use model||
000002382|1|Chimera|12"|6+|4+|6|7|10|3|7|3+|65||1|false|Use model||
000002383|1|Hellhound|12"|6+|4+|6|7|11|3|7|3+|110||1-3|false|Use model||
000002383|2|Devil Dog|0"|6+|-|6|7|11|0|7|3+|110|||false|Use model||
000002383|3|Bane Wolf|0"|6+|-|6|7|11|0|7|3+|100|||false|Use model||
000002384|1|Leman Russ Battle Tank|10"|6+|4+|7|8|12|3|7|2+|130||1-3|false|Use model||
000002385|1|Death Korps Marshal|6"|3+|3+|3|3|4|3|9|4+|35||1|false|25mm||
000002386|1|Squadron Commander|10"|3+|3+|3|4|5|3|8|4+|45||1|false|40mm||
000002387|1|Death Rider Veteran|10"|4+|3+|3|4|3|2|7|4+|||4|false|40mm||
000002388|1|Engineer|6"|4+|3+|3|3|1|1|6|4+|8||4-9|false|25mm||
000002388|2|Engineer Weapons Team|6"|4+|3+|3|3|2|2|6|4+|25||0-1|false|60mm||
000002388|3|Engineer Watchmaster|6"|4+|3+|3|3|1|2|7|4+|8||1|false|25mm||
000002389|1|Death Rider|10"|4+|3+|3|4|3|1|7|4+|20||4-9|false|40mm||
000002389|2|Ridemaster|10"|4+|3+|3|4|3|2|7|4+|20||1|false|40mm||
000002390|1|Chaos Sicaran Punisher|14"|6+|3+|6|7|14|3|8|2+|155||1|false|Use model||
000002391|1|Chaos Contemptor Dreadnought|8"|3+|3+|7|7|9|4|8|3+|140||1|false|60mm||
000002392|1|Chaos Land Raider Proteus|10"|6+|3+|8|8|16|6|9|2+|220||1|false|Use model||
000002393|1|Decimator|9"|3+|3+|7|7|12|5|8|3+|160||1|false|60mm||
000002394|1|Chaos Terrax-pattern Termite|8"|4+|3+|7|8|14|3|8|3+|180||1|false|Use model||
000002395|1|Chaos Sicaran Punisher|14"|6+|3+|6|7|14|3|8|2+|155||1|false|Use model||
000002396|1|Chaos Land Raider Achilles|10"|6+|3+|8|8|16|6|9|2+|270||1|false|Use model||
000002397|1|Chaos Whirlwind Scorpius|12"|6+|3+|6|7|11|3|8|3+|170||1|false|Use model||
000002398|1|Hellforged Sicaran|14"|6+|3+|6|7|14|3|8|2+|165||1|false|Use model||
000002399|1|Chaos Sicaran Venator|14"|6+|3+|6|7|14|3|8|2+|170||1|false|Use model||
000002400|1|Chaos Spartan|10"|5+|3+|8|8|20|6|9|2+|420||1|false|Use model||
000002401|1|Chaos Deredeo Dreadnought|8"|3+|3+|6|7|12|4|8|3+|190||1|false|80mm||
000002402|1|Chaos Rapier Carrier|4"|3+|3+|4|5|5|2|7|3+|75||1|false|Use model||
000002403|1|Chaos Leviathan Dreadnought|8"|3+|3+|7|7|14|4|8|2+|220||1|false|80mm||
000002404|1|Dreadclaw Drop Pod|12"|4+|-|6|6|9|4|8|3+|115||1|false|Use model||
000002405|1|Kharybdis Assault Claw|15"|4+|4+|8|8|20|4|8|3+|400||1|false|Use model||
000002406|1|Chaos Cerberus|10"|5+|3+|8|8|20|6|9|2+|370||1|false|Use model||
000002407|1|Chaos Typhon|10"|5+|3+|8|8|20|6|9|2+|320||1|false|Use model||
000002408|1|Chaos Fellblade|10"|5+|3+|8|8|26|6|9|2+|550||1|false|Use model||
000002409|1|Chaos Falchion|10"|5+|3+|8|8|26|6|9|2+|550||1|false|Use model||
000002410|1|Chaos Mastodon|10"|5+|3+|9|9|30|6|9|2+|750||1|false|Use model||
000002411|1|Hell Blade|20"-60"|6+|3+|6|6|9|2|8|3+|135||1|false|120 x 92mm flying base||
000002412|1|Hell Talon|20"-60"|6+|3+|7|7|14|6|8|3+|210||1|false|120 x 92mm flying base||
000002413|1|Chaos Storm Eagle Gunship|20"-45"|6+|3+|8|7|18|6|9|3+|335||1|false|120 x 92mm flying base||
000002414|1|Chaos Fire Raptor Gunship|20"-45"|6+|3+|8|7|18|6|9|3+|340||1|false|120 x 92mm flying base||
000002415|1|Chaos Thunderhawk Gunship|20"-50"|6+|3+|10|8|30|6|9|2+|800||1|false|120 x 92mm flying base||
000002416|1|Chaos Sokar-pattern Stormbird|20-50"|6+|3+|10|8|40|6|9|2+|1000||1|false|120 x 92mm flying base||
000002417|1|Chaos Xiphon Interceptor|20"-60"|6+|3+|6|7|12|3|8|3+|235||1|false|120 x 92mm flying base||
000002418|1|Chaos Contemptor Dreadnought|8"|3+|3+|7|7|9|4|8|3+|140||1|false|60mm||
000002419|1|Chaos Land Raider Proteus|10"|6+|3+|8|8|16|6|9|2+|220||1|false|Use model||
000002421|1|Decimator|9"|3+|3+|7|7|12|5|8|3+|160||1|false|60mm||
000002422|1|Chaos Terrax-pattern Termite|8"|4+|3+|7|8|14|3|8|3+|180||1|false|Use model||
000002423|1|Chaos Sicaran Punisher|14"|6+|3+|6|7|14|3|8|2+|155||1|false|Use model||
000002424|1|Chaos Land Raider Achilles|10"|6+|3+|8|8|16|6|9|2+|270||1|false|Use model||
000002425|1|Chaos Whirlwind Scorpius|12"|6+|3+|6|7|11|3|8|3+|170||1|false|Use model||
000002426|1|Hellforged Sicaran|14"|6+|3+|6|7|14|3|8|2+|165||1|false|Use model||
000002427|1|Chaos Sicaran Venator|14"|6+|3+|6|7|14|3|8|2+|170||1|false|Use model||
000002428|1|Chaos Spartan|10"|5+|3+|8|8|20|6|9|2+|420||1|false|Use model||
000002429|1|Chaos Deredeo Dreadnought|8"|3+|3+|6|7|12|4|8|3+|190||1|false|80mm||
000002430|1|Chaos Rapier Carrier|4"|3+|3+|4|5|5|2|7|3+|75||1|false|Use model||
000002431|1|Chaos Leviathan Dreadnought|8"|3+|3+|7|7|14|4|8|2+|220||1|false|80mm||
000002432|1|Dreadclaw Drop Pod|12"|4+|-|6|6|9|4|8|3+|115||1|false|Use model||
000002433|1|Kharybdis Assault Claw|15"|4+|4+|8|8|20|4|8|3+|400||1|false|Use model||
000002434|1|Chaos Cerberus|10"|5+|3+|8|8|20|6|9|2+|370||1|false|Use model||
000002435|1|Chaos Typhon|10"|5+|3+|8|8|20|6|9|2+|320||1|false|Use model||
000002436|1|Chaos Fellblade|10"|5+|3+|8|8|26|6|9|2+|550||1|false|Use model||
000002437|1|Chaos Falchion|10"|5+|3+|8|8|26|6|9|2+|550||1|false|Use model||
000002438|1|Chaos Mastodon|10"|5+|3+|9|9|30|6|9|2+|750||1|false|Use model||
000002439|1|Hell Blade|20"-60"|6+|3+|6|6|9|2|8|3+|135||1|false|120 x 92mm flying base||
000002440|1|Hell Talon|20"-60"|6+|3+|7|7|14|6|8|3+|210||1|false|120 x 92mm flying base||
000002441|1|Chaos Storm Eagle Gunship|20"-45"|6+|3+|8|7|18|6|9|3+|335||1|false|120 x 92mm flying base||
000002442|1|Chaos Fire Raptor Gunship|20"-45"|6+|3+|8|7|18|6|9|3+|340||1|false|120 x 92mm flying base||
000002443|1|Chaos Thunderhawk Gunship|20"-50"|6+|3+|10|8|30|6|9|2+|800||1|false|120 x 92mm flying base||
000002444|1|Chaos Sokar-pattern Stormbird|20-50"|6+|3+|10|8|40|6|9|2+|1000||1|false|120 x 92mm flying base||
000002445|1|Chaos Xiphon Interceptor|20"-60"|6+|3+|6|7|12|3|8|3+|235||1|false|120 x 92mm flying base||
000002446|1|Chaos Deimos Predator|12"|6+|3+|6|7|11|3|8|3+|115||1|false|Use model||
000002447|1|Chaos Deimos Predator|12"|6+|3+|6|7|11|3|8|3+|115||1|false|Use model||
000002448|1|Chaos Warhound Titan|0"|-|-|8|8|50|4|10|2+|2000||1|true|Use model||
000002449|1|Chaos Reaver Titan|0"|-|-|8|8|70|4|10|2+|3000||1|true|Use model||
000002450|1|Chaos Warbringer Nemesis Titan|0"|-|-|8|8|100|3|10|2+|3800||1|true|Use model||
000002451|1|Chaos Warlord Titan|0"|-|-|9|9|120|4|10|2+|5500||1|true|Use model||
000002452|1|Nob on Warbike|14"|3+|5+|5|5|3|3|6|4+|30||2-8|false|75 x 42mm||
000002452|2|Boss Nob on Warbike|14"|3+|5+|5|5|3|3|7|4+|30||1|false|75 x 42mm||
000002453|1|Mega Dread|8"|3+|5+|7|7|16|5|9|3+|175||1|false|Use model||
000002454|1|Hammerhead Gunship|12"|6+|4+|6|7|14|3|8|3+|145||1|false|60mm flying base||
000002454|2|Gun Drone|10"|5+|5+|3|4|1|1|6|4+|||2|false|32mm flying base||
000002455|1|Corsair Reaver|8"|3+|3+|3|3|1|1|6|5+|9||5-15|false|25mm||
000002455|2|Corsair Reaver Felarch|8"|3+|3+|3|3|1|2|7|5+|9||0-1|false|25mm||
000002456|1|Corsair Skyreaver|16"|3+|3+|3|3|1|1|6|5+|12||5-15|false|25mm||
000002456|2|Corsair Skyreaver Felarch|16"|3+|3+|3|3|1|2|7|5+|12||0-1|false|25mm||
000002457|1|Corsair Cloud Dancer|16"|3+|3+|3|4|2|1|6|4+|22||3-9|false|32mm flying base||
000002457|2|Corsair Cloud Dancer Felarch|16"|3+|3+|3|4|2|2|7|4+|22||0-1|false|32mm flying base||
000002460|1|Lord of Virulence|5"|2+|2+|4|5|6|5|9|2+|120||1|false|50mm||
000002461|1|Chaos Predator Destructor|12"|6+|3+|6|7|11|3|8|3+|130||1|false|Use model||
000002462|1|Miasmic Malignifier|-|-|6+|7|8|12|-|-|3+|75||1|false|Use model||
000002463|1|Hound of Morkai|6"|3+|3+|4|4|2|2|7|3+|20||4-9|true|32mm||
000002463|2|Hound of Morkai Pack Leader|6"|3+|3+|4|4|2|3|8|3+|20||1|true|32mm||
000002464|1|Captain Nasiem|6"|2+|2+|4|4|6|5|9|3+|100||1|true|40mm||
000002465|1|Epistolary Lykandos|6"|3+|3+|4|4|5|4|9|3+|100||1|true|40mm||
000002466|1|Orator Sephax|6"|2+|3+|4|4|5|4|9|3+|90||1|true|40mm||
000002467|1|Ancient Kae|6"|3+|3+|4|4|5|4|8|3+|95||1|true|40mm||
