faction_id|faction_name|type|roll|name|legend|description|
QI|Imperial Knights|Warlord Traits|6|REVERED KNIGHT|Never hesitating before tyrannical invaders, the warlord is beheld as the very epitome of honour - a towering and monolithic incarnation of the Imperium made manifest.|<ul><li>At the start of the <a href="/wh40k9ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, if this <span class="kwb">WARLORD</span> is within <a href="/wh40k9ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a> of any enemy units, it can fight first that phase.</li><li>If every unit from your army has the <span class="kwb">IMPERIAL</span> <span class="kwb">KNIGHTS</span> keyword (excluding units with the <span class="tooltip00856" data-tooltip-content="#tooltip_content00856" data-tooltip-anchor="#tooltip_content00856"><span class="kwb">AGENT</span> <span class="kwb2">OF</span> <span class="kwb2">THE</span> <span class="kwb">IMPERIUM</span></span> or <span class="tooltip00868" data-tooltip-content="#tooltip_content00868" data-tooltip-anchor="#tooltip_content00868"><span class="kwb">UNALIGNED</span></span> keywords), and this <span class="kwb">WARLORD</span> is part of your army, then you start the battle with 1 additional <a href="/wh40k9ed/factions/imperial-knights/#Code-Chivalric">Honour point</a> but, if this <span class="kwb">WARLORD</span> is destroyed, you lose 1 Honour point.</li></ul>|
QI|Imperial Knights|Warlord Traits|5|LANDSTRIDER|This warlord has fought across hundreds of battlefields, and is an expert at reading strat-map inloads and coordinating their forces’ advance.|<ul><li>Add 2" to this <span class="kwb">WARLORD</span>’s Move characteristic.</li><li>Each time an <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advance roll</a> is made for this <span class="kwb">WARLORD</span>, treat a dice roll of 1-2 as 3 instead.</li><li>Each time a <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge roll</a> is made for this <span class="kwb">WARLORD</span>, treat each dice roll of 1-2 as 3 instead.</li></ul>|
QI|Imperial Knights|Warlord Traits|4|KNIGHT SENESCHAL|Veteran warriors who have proved themselves worthy time and again are awarded the rank of Knight Seneschal. To be named so is an honour.|<ul><li>Add 1 to this <span class="kwb">WARLORD</span>’s Attacks characteristic.</li><li>Even if your army is <a href="/wh40k9ed/factions/imperial-knights/#Code-Chivalric">Dishonoured</a>, the Honoured Chivalric ability from your selected Oaths are still active for this <span class="kwb">WARLORD</span>. This may mean that different Chivalric abilities are active for this <span class="kwb">WARLORD</span> than are active for other <span class="tooltip01179" data-tooltip-content="#tooltip_content01179" data-tooltip-anchor="#tooltip_content01179"><span class="kwb">IMPERIAL</span> <span class="kwb">KNIGHTS</span></span> models from your army.</li></ul>|
QI|Imperial Knights|Warlord Traits|3|ION BULWARK|A survivor of countless battles, this warlord has learnt to angle their Knight suits ion shield with exceptional deftness.|This <span class="kwb">WARLORD</span> has a 4+ <a href="/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves">invulnerable save</a> against ranged attacks.|
QI|Imperial Knights|Warlord Traits|2|BLESSED BY THE SACRISTANS|This warlord bears a token of favour from Sacristans in the form of an artificer weapon of unrivalled quality.|Each time this <span class="kwb">WARLORD</span> makes a ranged attack, on an unmodified <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a> of 6 that attack inflicts 1 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a> on the target in addition to the normal damage (to a maximum of 6 mortal wounds per unit per phase).|
QI|Imperial Knights|Warlord Traits|1|CUNNING COMMANDER|A master tactician, this warlord instinctively knows how best to use the battlefield.|At the start of your <a href="/wh40k9ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, if this <span class="kwb">WARLORD</span> is on the battlefield, roll one D6: on a 5+, you gain 1 <a href="/wh40k9ed/the-rules/core-rules/#Command-Points">Command point</a>.|
SM|Space Marines|Space Wolves Warlord Traits|1|BEASTSLAYER|This warlord has slain some of the worst creatures that the galaxy has to offer. Such a hero embodies Russ’ ferocity and courage.|<ul><li>While this <span class="kwb">WARLORD</span> is within <a href="/wh40k9ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a> of any enemy <span class="kwb">MONSTER</span> or <span class="kwb">VEHICLE</span> units, add 1 to its Attacks characteristic.</li><li>Each time this <span class="kwb">WARLORD</span> makes an attack against a <span class="kwb">MONSTER</span> or <span class="kwb">VEHICLE</span> unit, add 1 to that attacks <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a> and <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a>.</li></ul>|
SM|Space Marines|Space Wolves Warlord Traits|2|WOLFKIN|The warlord has a primal potency, unleashing his bestial predatory instinct and sending his savagery into overdrive until not a single enemy stands before him.|For the purposes of its <a href="/wh40k9ed/factions/space-marines/#Shock-Assault">Shock Assault</a> ability, this <span class="kwb">WARLORD</span> is always treated as having made a <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge move</a>, and makes D3 additional attacks instead of 1 as a result of that ability.|
SM|Space Marines|Space Wolves Warlord Traits|3|WARRIOR BORN|Endowed with preternatural prowess, the warlord strikes swift and savage at all who stand before him.|At the start of the <a href="/wh40k9ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, if this <span class="kwb">WARLORD</span> is within <a href="/wh40k9ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a> of any enemy units, it can fight first that phase.|
SM|Space Marines|Space Wolves Warlord Traits|4|HUNTER|A master of the chase, ever is this hero on the move, tracking and running down his prey with the speed and inevitability of an alpha predator. Such a warrior exemplifies his Primarch’s hunting instincts.|<ul><li>Add 1 to <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advance</a> and <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge rolls</a> made for this <span class="kwb">WARLORD</span>.</li><li>This <span class="kwb">WARLORD</span> is eligible to charge in a turn in which it Advanced or <a href="/wh40k9ed/the-rules/core-rules/#Fall-Back">Fell Back</a>.</li></ul>|
SM|Space Marines|Space Wolves Warlord Traits|5|AURA OF MAJESTY|The warlord speaks with the wisdom of the ages and the deep growl of long years of experience, inspiring his packs to acts of valour and greatness.|<ul><li>Add 3" to the range of this <span class="kwb">WARLORD</span>’s <span class="redfont">Rites of Battle</span>, <span class="redfont">Tactical Precision</span>, <span class="redfont">Chapter Master</span> and <span class="redfont">Spiritual Leaders</span> abilities (to a maximum of 9").</li><li>Add 3" to the range of any litanies recited by this <span class="kwb">WARLORD</span> (to a maximum of 9").</li></ul>|
SM|Space Marines|Space Wolves Warlord Traits|6|RESOLVE OF THE BEAR|When this hero plants his feet firmly, he stands as enduring as the mountains of Asaheim.|<ul><li>Each time this <span class="kwb">WARLORD</span> would lose a wound, roll one D6; on a 6, that wound is not lost.</li><li>Each time an attack is made against this <span class="kwb">WARLORD</span>, your opponent cannot re-roll the <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a> and cannot re-roll the damage roll.</li></ul>|
CSM|Chaos Space Marines|Warlord Traits|1|ETERNAL VENDETTA|This warlord has sworn never to rest in his dark crusade against his loyalist foes.|You can re-roll failed <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound rolls</a> for attacks made by your Warlord in the <a href="/wh40k9ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a> against targets with the ADEPTUS ASTARTES keyword.|
CSM|Chaos Space Marines|Warlord Traits|2|FLAMES OF SPITE|This warlord’s bitterness burns so fiercely that his weapons flicker with the fires of Chaos.|If the <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a> for a melee weapon attack made by your Warlord is 6+, it inflicts 1 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a> on the target in addition to any other damage.|
CSM|Chaos Space Marines|Warlord Traits|3|UNHOLY FORTITUDE|The power of the warp flows through this warlord’s vein’s, imbuing him with unnatural resilience.|Add 1 to the Wounds characteristic of your Warlord. In addition, roll D6 each time your Warlord loses a wound. On a roll of 6, your warlord shrugs off the damage and does not lose the wound.|
CSM|Chaos Space Marines|Warlord Traits|4|HATRED INCARNATE|The intense animosity that festers in this warlord’s soul lends his strikes a terrible, hate-fuelled strength.|You can re-roll <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound rolls</a> of 1 for attacks made by your Warlord.|
CSM|Chaos Space Marines|Warlord Traits|5|LORD OF TERROR|The aura of despair and hopelessness that surrounds this warlord hangs in the air and brings to mind all of his victims’ worst nightmares.|The opposing player must roll an extra dice when taking <a href="/wh40k9ed/the-rules/core-rules/#Morale-Tests">Morale tests</a> for units within 6" of your Warlord, and use the highest result.|
CSM|Chaos Space Marines|Warlord Traits|6|EXALTED CHAMPION|Favoured amongst the Dark Gods, this warlord is bequeathed the fury of the warp itself.|Add 1 to your Warlord’s Attacks characteristic.|
NEC|Necrons|Warlord Traits||MEPHRIT: MERCILESS TYRANT|Warlords of the Mephrit Dynasty will suffer no threats to their rule, annihilating any who dare to oppose them.|Add 1 to the Strength and Attacks characteristics of this <a href="/wh40k9ed/the-rules/core-rules/#The-Warlord"><span class="kwb">WARLORD</span></a>.|
NEC|Necrons|Warlord Traits||NEPHREKH: SKIN OF LIVING GOLD|Those who gaze upon this Nephrekh warlord are blinded by his radiant glory.|Each time an attack is made against this <span class="kwb">WARLORD</span>, subtract 1 from that attacks <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>.|
NEC|Necrons|Warlord Traits||NIHILAKH: PRECOGNITIVE STRIKE|This Nihilakh warlord has foreseen his moment of glorious victory - or rather, the Yyth Seer has done so.|At the start of the <a href="/wh40k9ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, if this <span class="kwb">WARLORD</span> is within <a href="/wh40k9ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a> of any enemy units, it can fight first that phase.|
NEC|Necrons|Warlord Traits||NOVOKH: BLOOD-FUELLED FURY|Warlords of the Novokh Dynasty are awakened and empowered by the gushing blood of the foe.|Each time this <span class="kwb">WARLORD</span> makes a melee attack, an unmodified <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a> of 6 inflicts 1 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a> on the target in addition to any normal damage.|
NEC|Necrons|Warlord Traits||SAUTEKH: HYPERLOGICAL STRATEGIST|Sautekh warlords can apply a filter of infallible logic to develop unbeatable strategies.|While this <span class="kwb">WARLORD</span> is on the battlefield, each time you spend a <a href="/wh40k9ed/the-rules/core-rules/#Command-Points">Command point</a> to use a Stratagem you can roll one D6: on a 5+, that Command point is refunded.|
NEC|Necrons|Warlord Traits||SZAREKHAN: THE TRIARCH’S WILL|Certain in the knowledge that they act as arbiters of the Final Triarch, this Szarekhan warlord exercises overwhelming strategic authority.|If your <span class="kwb">WARLORD</span> has this Warlord Trait, then when assigning <a href="/wh40k9ed/factions/necrons/#Command-Protocols">command protocols</a> for the battle, you can select four command protocols instead of five, and then one of those command protocols can be assigned to two battle rounds instead of one.|
AdM|Adeptus Mechanicus|Warlord Traits|6|EYES OF THE OMNISSIAH|The warlord accumulates datapoints from servoskulls in order to catalogue enemy movements, allowing their Skitarii to ambush enemies.|In your <a href="/wh40k9ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, select one friendly <span class="tooltip00526" data-tooltip-content="#tooltip_content00526" data-tooltip-anchor="#tooltip_content00526"><span class="kwb2">&lt;<span class="kwb3">F</span>ORGE</span> <span class="kwb">WORLD&gt;</span> <span class="kwb">SKITARII</span> <span class="kwb">CORE</span></span> unit within 9" of this <span class="kwb">WARLORD</span>, or select one friendly <span class="tooltip01847" data-tooltip-content="#tooltip_content01847" data-tooltip-anchor="#tooltip_content01847"><span class="kwb2">&lt;<span class="kwb3">F</span>ORGE</span> <span class="kwb">WORLD&gt;</span> <span class="kwb">CORE</span> <span class="kwb">DATA-TETHER</span></span> unit on the battlefield. Until the start of your next Command phase, you can re-roll <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advance rolls</a> and <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge rolls</a> made for that unit.|
AdM|Adeptus Mechanicus|Warlord Traits|5|FIREPOINT TELEMETRY CACHE|Optimal firepoints have been surveyed and stored by the warlord in encoded crypto-caches. When the cache seals are broken the warlord directs his charges in the golden ratios of obscuration.|In your <a href="/wh40k9ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, select one friendly <span class="tooltip00526" data-tooltip-content="#tooltip_content00526" data-tooltip-anchor="#tooltip_content00526"><span class="kwb2">&lt;<span class="kwb3">F</span>ORGE</span> <span class="kwb">WORLD&gt;</span> <span class="kwb">SKITARII</span> <span class="kwb">CORE</span></span> unit within 9" of this <span class="kwb">WARLORD</span>, or select one friendly <span class="tooltip01847" data-tooltip-content="#tooltip_content01847" data-tooltip-anchor="#tooltip_content01847"><span class="kwb2">&lt;<span class="kwb3">F</span>ORGE</span> <span class="kwb">WORLD&gt;</span> <span class="kwb">CORE</span> <span class="kwb">DATA-TETHER</span></span> unit on the battlefield. Until the start of your next Command phase, each time a ranged attack is allocated to a model in that unit:<br><ul><li>It is treated as receiving the benefits of <a href="/wh40k9ed/the-rules/core-rules/#Light-Cover">Light Cover</a> against that attack.</li><li>If that model is entirely on or within a <a href="/wh40k9ed/the-rules/core-rules/#Terrain-Features-1">terrain feature</a> and has the <span class="kwb">INFANTRY</span> keyword, add an additional 1 to any armour <a href="/wh40k9ed/the-rules/core-rules/#4.-Saving-Throw">saving throw</a> made against that attack.</li></ul>|
