datasheet_id|line|button|description|is_index_wargear|
000000853|2|•|Any number of models can each be equipped with 1 phosphor serpenta.|false|
000000854|1|•|This model’s eradication beamer can be replaced with one of the following: 1 daedalus missile launcher, 1 gatling rocket launcher and 1 twin icarus autocannon; 1 neutron laser and 1 cognis heavy stubber; 1 twin Onager heavy phosphor blaster.|false|
000000854|2|•|This model can be equipped with 1 additional cognis heavy stubber.|false|
000000854|3|•|This model can be equipped with one of the following: broad spectrum data-tether; smoke launchers.|false|
000000855|1|•|If this model has the <a href="/wh40k9ed/factions/imperial-knights/#The-QUESTOR-ALLEGIANCE-Keyword"><span class="kwb">QUESTOR</span> <span class="kwb">MECHANICUS</span></a> keyword, its meltagun can be replaced with 1 Questor cognis heavy stubber.|false|
000000855|2|•|If this model has the <a href="/wh40k9ed/factions/imperial-knights/#The-QUESTOR-ALLEGIANCE-Keyword"><span class="kwb">QUESTOR</span> <span class="kwb">IMPERIALIS</span></a> keyword, its meltagun can be replaced with 1 Questor ironhail heavy stubber.|false|
000000855|3|•|This model’s meltagun can be replaced with 1 Questor cognis heavy stubber.|false|
000000855|4|•|This model’s meltagun can be replaced with 1 Questor ironhail heavy stubber.|false|
000000855|5|•|This model’s reaper chainsword can be replaced with 1 thunderstrike gauntlet.|false|
000000855|6|•|This model can be equipped with one of the following: 1 ironstorm missile pod; 1 stormspear rocket pod; 1 twin Icarus autocannon.|false|
000000856|1|•|If this model has the <a href="/wh40k9ed/factions/imperial-knights/#The-QUESTOR-ALLEGIANCE-Keyword"><span class="kwb">QUESTOR</span> <span class="kwb">MECHANICUS</span></a> keyword, its meltagun can be replaced with 1 Questor cognis heavy stubber.|false|
000000856|2|•|If this model has the <a href="/wh40k9ed/factions/imperial-knights/#The-QUESTOR-ALLEGIANCE-Keyword"><span class="kwb">QUESTOR</span> <span class="kwb">IMPERIALIS</span></a> keyword, its meltagun can be replaced with 1 Questor ironhail heavy stubber.|false|
000000856|3|•|This model’s meltagun can be replaced with 1 Questor cognis heavy stubber.|false|
000000856|4|•|This model’s meltagun can be replaced with 1 Questor ironhail heavy stubber.|false|
000000856|5|•|This model’s reaper chainsword can be replaced with 1 thunderstrike gauntlet.|false|
000000856|6|•|This model can be equipped with one of the following: 1 ironstorm missile pod; 1 stormspear rocket pod; 1 twin Icarus autocannon.|false|
000000857|1|•|If this model has the <a href="/wh40k9ed/factions/imperial-knights/#The-QUESTOR-ALLEGIANCE-Keyword"><span class="kwb">QUESTOR</span> <span class="kwb">MECHANICUS</span></a> keyword, its meltagun can be replaced with 1 Questor cognis heavy stubber.|false|
000000857|2|•|If this model has the <a href="/wh40k9ed/factions/imperial-knights/#The-QUESTOR-ALLEGIANCE-Keyword"><span class="kwb">QUESTOR</span> <span class="kwb">IMPERIALIS</span></a> keyword, its meltagun can be replaced with 1 Questor ironhail heavy stubber.|false|
000000857|3|•|This model’s meltagun can be replaced with 1 Questor cognis heavy stubber.|false|
000000857|4|•|This model’s meltagun can be replaced with 1 Questor ironhail heavy stubber.|false|
000000857|5|•|This model’s reaper chainsword can be replaced with 1 thunderstrike gauntlet.|false|
000000857|6|•|This model can be equipped with one of the following: 1 ironstorm missile pod; 1 stormspear rocket pod; 1 twin Icarus autocannon.|false|
000000858|1|•|If this model has the <a href="/wh40k9ed/factions/imperial-knights/#The-QUESTOR-ALLEGIANCE-Keyword"><span class="kwb">QUESTOR</span> <span class="kwb">MECHANICUS</span></a> keyword, its meltagun can be replaced with 1 Questor cognis heavy stubber.|false|
000000858|2|•|If this model has the <a href="/wh40k9ed/factions/imperial-knights/#The-QUESTOR-ALLEGIANCE-Keyword"><span class="kwb">QUESTOR</span> <span class="kwb">IMPERIALIS</span></a> keyword, its meltagun can be replaced with 1 Questor ironhail heavy stubber.|false|
000000858|3|•|This model’s meltagun can be replaced with 1 Questor cognis heavy stubber.|false|
000000858|4|•|This model’s meltagun can be replaced with 1 Questor ironhail heavy stubber.|false|
000000858|5|•|This model can be equipped with one of the following: 1 ironstorm missile pod; 1 stormspear rocket pod; 1 twin Icarus autocannon.|false|
000000859|1|•|If this model has the <a href="/wh40k9ed/factions/imperial-knights/#The-QUESTOR-ALLEGIANCE-Keyword"><span class="kwb">QUESTOR</span> <span class="kwb">MECHANICUS</span></a> keyword:|false|
000000859|2|○|Its meltagun can be replaced with 1 Questor cognis heavy stubber.|false|
000000859|3|○|Its thermal cannon can be replaced with: 1 rapid-fire battle cannon and 1 Questor cognis heavy stubber.|false|
000000859|4|•|If this model has the <a href="/wh40k9ed/factions/imperial-knights/#The-QUESTOR-ALLEGIANCE-Keyword"><span class="kwb">QUESTOR</span> <span class="kwb">IMPERIALIS</span></a> keyword:|false|
000000859|5|○|Its meltagun can be replaced with 1 Questor ironhail heavy stubber.|false|
000000859|6|○|Its thermal cannon can be replaced with 1 rapid-fire battle cannon and 1 Questor ironhail heavy stubber.|false|
000000859|7|•|This model’s meltagun can be replaced with 1 Questor cognis heavy stubber.|false|
000000859|8|•|This model’s thermal cannon can be replaced with: 1 rapid-fire battle cannon and 1 Questor cognis heavy stubber.|false|
000000859|9|•|This model’s meltagun can be replaced with 1 Questor ironhail heavy stubber.|false|
000000859|10|•|This model’s thermal cannon can be replaced with 1 rapid-fire battle cannon and 1 Questor ironhail heavy stubber.|false|
000000859|11|•|This model can be equipped with one of the following: 1 ironstorm missile pod; 1 stormspear rocket pod; 1 twin Icarus autocannon.|false|
000000860|1|•|This model's Acastus autocannons can each be replaced with 1 Acastus lascannon.|false|
000000860|2|•|This model's ironstorm missile pod can be replaced with helios defence missiles.|false|
000000865|1|•|This model’s reaper chainsword can be replaced with 1 hekaton siege claw and 1 twin rad cleanser.|false|
000000866|1|•|This model's reaper chainsword can be replaced with 1 hekaton siege claw and 1 twin rad cleanser.|false|
000000867|1|•|This model’s Warhound vulcan mega-bolters can each be replaced with one of the following: 1 Warhound inferno gun; 1 Warhound plasma blastgun; 1 Warhound turbo-laser destructor.|false|
000000868|1|•|This model’s Reaver gatling blasters can each be replaced with one of the following: 1 Reaver laser blaster; 1 Reaver melta cannon; 1 Reaver volcano cannon; 1 Reaver power fist.|false|
000000869|1|•|This model’s 2 apocalypse launchers can be replaced with 2 laser blasters.|false|
000000869|2|•|This model’s arioch power claws can each be replaced with one of the following: 1 belicosa volcano cannon; 1 macro gatling blaster; 1 mori quake cannon; 1 sunfury plasma annihilator.|false|
000000877|1|•|This model can have the <a href="/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE"><span class="kwb">PSYKER</span></a> keyword. If it does, it can be equipped with 1 weapon from the <i><span class="tooltip00451" data-tooltip-content="#tooltip_content00451"><span class="tt">Force</span> <span class="tt">Weapons</span></span></i> list instead of 1 chainsword.|false|
000000877|2|•|This model can be equipped with one of the following instead of 1 bolt pistol: 1 weapon from the <i><span class="tooltip00453" data-tooltip-content="#tooltip_content00453"><span class="tt">Pistol</span> <span class="tt">Weapons</span></span></i> list; 1 weapon from the <i><span class="tooltip00454" data-tooltip-content="#tooltip_content00454"><span class="tt">Ranged</span> <span class="tt">Weapons</span></span></i> list.|false|
000000877|3|•|This model can be equipped with 1 weapon from the <i><span class="tooltip00455" data-tooltip-content="#tooltip_content00455"><span class="tt">Melee</span> <span class="tt">Weapons</span></span></i> list instead of 1 chainsword.|false|
000000878|1|•|This model can be equipped with one of the following instead of 1 storm bolter: 1 combi-flamer; 1 combi-melta; 1 combi-plasma; 1 psycannon.|false|
000000878|2|•|This model can be equipped with 1 weapon from the <i><span class="tooltip00451" data-tooltip-content="#tooltip_content00451"><span class="tt">Force</span> <span class="tt">Weapons</span></span></i> list instead of 1 Nemesis Daemon hammer.|false|
000000879|1|•|Any model can be equipped with 1 weapon from the <i><span class="tooltip00453" data-tooltip-content="#tooltip_content00453"><span class="tt">Pistol</span> <span class="tt">Weapons</span></span></i> list instead of 1 laspistol.|false|
000000879|2|•|Any model can be equipped with 1 weapon from the <i><span class="tooltip00455" data-tooltip-content="#tooltip_content00455"><span class="tt">Melee</span> <span class="tt">Weapons</span></span></i> or <i><span class="tooltip00454" data-tooltip-content="#tooltip_content00454"><span class="tt">Ranged</span> <span class="tt">Weapons</span></span></i> lists instead of 1 chainsword.|false|
000000882|1|•|Any number of models can each have their guardian spear replaced with 1 sentinel blade and 1 praesidium shield.|false|
000000882|2|•|Any number of models that are not equipped with a praesidium shield can each be equipped with 1 misericordia.|false|
000000883|1|•|This model’s multi-melta can be replaced with 1 kheres-pattern assault cannon.|false|
000000884|1|•|This model can be equipped with 1 hunter-killer missile.|false|
000000884|2|•|This model can be equipped with 1 storm bolter.|false|
000000891|1|•|This model may replace its Telepathica stave with a laspistol.|false|
000000896|1|•|1 model can be equipped with 1 endurant implants.|false|
000000897|1|•|Any number of models can each have their 2 penitent buzz-blades replaced with one of the following:|false|
000000897|2|○|1 penitent buzz-blade and 1 penitent flail.|false|
000000897|3|○|2 penitent flails.|false|
000000899|1|•|This model’s plasma pistol, power sword and rod of office can be replaced with one of the following:|false|
000000899|2|○|1 condemnor boltgun and one of the following: 1 blessed blade; 1 chainsword, 1 power sword,|false|
000000899|3|○|1 weapon from the <i><span class="tooltip00456" data-tooltip-content="#tooltip_content00456"><span class="tt">Pistols</span></span></i> list and one of the following: 1 blessed blade; 1 chainsword; 1 power sword.|false|
000000899|4|•|If this model is equipped with a chainsword, it can be equipped with one of the following: 1 brazier of holy fire; 1 null rod.|false|
000000903|1|•|If this unit contains 9 or fewer models, 1 Battle Sister’s boltgun can be replaced with one of the following; 1 weapon from the <i><span class="tooltip00457" data-tooltip-content="#tooltip_content00457"><span class="tt">Heavy</span> <span class="tt">Weapons</span></span></i> list; 1 weapon from the <i><span class="tooltip00458" data-tooltip-content="#tooltip_content00458"><span class="tt">Special</span> <span class="tt">Weapons</span></span></i> list.|false|
