datasheet_id|line|button|description|is_index_wargear|
000000512|1|•|Any Neophyte Hybrid may replace its autogun with a shotgun.|false|
000000512|2|•|One Neophyte Hybrid may carry a cult icon.|false|
000000512|3|•|Up to two Neophyte Hybrids may each replace their autogun with one item from the <i><span class="tooltip00542" data-tooltip-content="#tooltip_content00542"><span class="tt">Special</span> <span class="tt">Weapons</span></span></i> list.|false|
000000512|4|•|A Neophyte Leader may replace its autogun and autopistol with one item from the <i><span class="tooltip00543" data-tooltip-content="#tooltip_content00543"><span class="tt">Pistols</span></span></i> list and one item from the <i><span class="tooltip00544" data-tooltip-content="#tooltip_content00544"><span class="tt">Melee</span> <span class="tt">Weapons</span></span></i> list.|false|
000000512|5|•|Up to two Neophyte Hybrids may each replace their autogun with one item from the <i><span class="tooltip00545" data-tooltip-content="#tooltip_content00545"><span class="tt">Heavy</span> <span class="tt">Mining</span> <span class="tt">Weapons</span></span></i> list.|false|
000000513|1|•|Any model may replace its rending claw with a Metamorph talon.|false|
000000513|2|•|Any model may replace its Metamorph talon and rending claw with a Metamorph whip and rending claw.|false|
000000513|3|•|Any model may replace its Metamorph talon and rending claw with a Metamorph claw.|false|
000000513|4|•|Any model may replace its autopistol with a hand flamer.|false|
000000513|5|•|A Metamorph Leader may take a bonesword.|false|
000000513|6|•|One Hybrid Metamorph may carry a cult icon.|false|
000000515|1|•|Any model may take Purestrain talons.|false|
000000516|1|•|This model may take a cache of demolition charges.|false|
000000517|1|•|This model may replace its heavy bolter with a heavy flamer.|false|
000000517|2|•|This model may replace its multi-laser with a heavy flamer or heavy bolter.|false|
000000517|3|•|This model may take a hunter-killer missile.|false|
000000517|4|•|This model may take a storm bolter or a heavy stubber.|false|
000000517|5|•|This model may take items from the <i><span class="tooltip00546" data-tooltip-content="#tooltip_content00546"><span class="tt">Vehicle</span> <span class="tt">Upgrades</span></span></i> list.|false|
000000518|1|•|Any model may replace its multi-laser with a heavy flamer, autocannon, missile launcher or lascannon.|false|
000000518|2|•|Any model make take a hunter-killer missile.|false|
000000518|3|•|Any model may take a Sentinel chainsaw.|false|
000000519|1|•|Any model may replace its multi-laser with a heavy flamer, autocannon, missile launcher, lascannon or plasma cannon.|false|
000000519|2|•|Any model make take a hunter-killer missile.|false|
000000519|3|•|Any model may take a Sentinel chainsaw.|false|
000000520|1|•|This model may replace its battle cannon with an eradicator nova cannon, exterminator autocannon or vanquisher battle cannon.|false|
000000520|2|•|This model may replace its heavy bolter with a heavy flamer or lascannon.|false|
000000520|3|•|This model may take two heavy flamers, two heavy bolters, two multi-meltas or two plasma cannons.|false|
000000520|4|•|This model may take a heavy stubber or storm bolter.|false|
000000520|5|•|This model may take a hunter-killer missile.|false|
000000520|6|•|This model may take items from the <i><span class="tooltip00546" data-tooltip-content="#tooltip_content00546"><span class="tt">Vehicle</span> <span class="tt">Upgrades</span></span></i> list.|false|
000000521|1|•|This model may take a cache of demolition charges.|false|
000000521|2|•|This model may replace its heavy mining laser with a clearance incinerator or heavy seismic cannon.|false|
000000523|1|•|This model's tachyon arrow and hyperphase glaive can be replaced with one of the following: 1 hyperphase sword; 1 staff of light; 1 voidblade; 1 voidscythe; 1 warscythe.|false|
000000523|2|•|If this model is not equipped with a tachyon arrow, it can be equipped with 1 resurrection orb.|false|
000000524|1|•|This model's staff of light can be replaced with one of the following: 1 hyperphase sword; 1 void blade; 1 warscythe.|false|
000000524|2|•|This model can be equipped with 1 resurrection orb.|false|
000000533|1|•|This model's gauss cannon can be replaced with 1 tesla cannon.|false|
000000533|2|•|This model's staff of light can be replaced with one of the following: 1 hyperphase sword; 1 voidblade; 1 warscythe.|false|
000000533|3|•|This model can be equipped with 1 resurrection orb.|false|
000000534|1|•|Any number of models can each have their gauss flayer replaced with 1 gauss reaper.|false|
000000535|1|•|All of the models in the unit can have their gauss blaster replaced with 1 tesla carbine each.|false|
000000536|1|•|All of the models in the unit can have their warscythe replaced with 1 hyperphase sword and 1 dispersion shield each.|false|
000000539|1|•|All of the models in the unit can have their rod of covenant replaced with 1 particle caster and 1 voidblade each.|false|
000000540|1|•|This model's heat ray can be replaced with one of the following: 1 particle shredder; 1 twin heavy gauss cannon.|false|
000000546|1|•|Any number of models can each be equipped with one of the following: 1 particle caster; 1 transdimensional beamer.|false|
000000546|2|•|Any number of models can each have their vicious claws replaced with whip coils.|false|
000000548|1|•|Any number of models can each have their twin gauss blasters replaced with one of the following: 1 particle beamer; 1 twin tesla carbine.|false|
000000548|2|•|Any number of models can each be equipped with shieldvanes.|false|
000000548|3|•|Any number of models can each be equipped with one of the following: 1 nebuloscope; 1 shadowloom.|false|
000000551|1|•|Any number of models can each be equipped with 2 particle beamers.|false|
000000551|2|•|Any number of models can each be equipped with 1 fabricator claw array.|false|
000000551|3|•|Any number of models can each be equipped with 1 gloom prism.|false|
000000552|1|•|This model's 4 gauss flux arcs can be replaced with 4 death rays.|false|
000000553|1|•|This model's gauss cannon can be replaced with 1 tesla cannon.|false|
000000562|1|•|Any model’s gauss exterminator can be replaced with one of the following: focused death ray; heat cannon.|false|
000000564|1|•|This model’s 2 tesla cannons can be replaced with one of the following: 2 gauss cannons; 2 particle beamers.|false|
000000579|1|•|This model can additionally be equipped with up to 2 weapons from the <i><span class="tooltip00549" data-tooltip-content="#tooltip_content00549"><span class="tt">Autarch</span> <span class="tt">Weapons</span></span></i> list.|false|
000000579|2|•|This model can be equipped with 1 fusion pistol instead of 1 shuriken pistol.|false|
000000579|3|•|This model can have one of the following: banshee mask; mandiblasters.|false|
000000580|1|•|This model may replace its power sword with a laser lance or fusion gun.|false|
000000582|1|•|This model may replace its witchblade with a singing spear.|false|
000000583|1|•|This model may replace its witchblade with a singing spear.|false|
000000584|1|•|Any model may replace its witchblade with a singing spear.|false|
000000585|1|•|This model may replace its witchblade with a singing spear.|false|
000000586|1|•|Any model may replace its witchblade with a singing spear.|false|
000000587|1|•|This model may replace its witchblade with a singing spear.|false|
000000589|1|•|Any Heavy Weapon Platform may replace its shuriken cannon with an item from the <i><span class="tooltip00550" data-tooltip-content="#tooltip_content00550"><span class="tt">Heavy</span> <span class="tt">Weapons</span></span></i> list.|false|
000000590|1|•|Up to two Guardians may replace their shuriken pistol and Aeldari blade with a flamer or a fusion gun.|false|
000000590|2|•|Any Guardian may replace their Aeldari blade with a chainsword.|false|
000000591|1|•|Any Aeldari jetbike may replace its twin shuriken catapult with either a scatter laser or a shuriken cannon.|false|
000000593|1|•|The Dire Avenger Exarch may replace their avenger shuriken catapult with one of the following:|false|
000000593|2|-|Two avenger shuriken catapults|false|
000000593|3|-|Shuriken pistol and power glaive|false|
000000593|4|-|Shuriken pistol and diresword|false|
000000593|5|-|Shimmershield and power glaive|false|
000000594|1|•|The Howling Banshee Exarch can be equipped with one of the following instead of 1 power sword: 1 executioner; 1 triskele.|false|
000000594|2|•|The Howling Banshee Exarch can be equipped with mirrorswords instead of 1 shuriken pistol and 1 power sword.|false|
000000595|1|•|The Striking Scorpion Exarch may replace their shuriken pistol with a scorpion’s claw.|false|
000000595|2|•|The Striking Scorpion Exarch may replace their scorpion chainsword with a biting blade.|false|
000000596|1|•|The Fire Dragon Exarch may replace their fusion gun with a dragon’s breath flamer or a firepike.|false|
000000597|1|•|The entire unit may replace their wraithcannons with D-scythes.|false|
000000598|1|•|The entire unit may replace their ghostswords with ghostaxes and forceshields.|false|
000000599|1|•|This model may replace its twin shuriken cannon with a twin bright lance, a twin scatter laser, a twin starcannon or a twin Aeldari missile launcher.|false|
000000599|2|•|This model may replace its twin shuriken catapult with a shuriken cannon.|false|
000000599|3|•|This model may take items from the <i><span class="tooltip00551" data-tooltip-content="#tooltip_content00551"><span class="tt">Vehicle</span> <span class="tt">Equipment</span></span></i> list.|false|
000000600|1|•|The Swooping Hawk Exarch may replace their lasblaster with a hawk’s talon.|false|
000000600|2|•|The Swooping Hawk Exarch may take a power sword.|false|
000000601|1|•|The Warp Spider Exarch may replace their death spinner with two death spinners.|false|
000000601|2|•|The Warp Spider Exarch may take powerblades.|false|
000000602|1|•|The Shining Spear Exarch may replace their laser lance with a star lance or paragon sabre.|false|
000000604|1|•|This model may replace its two bright lances with two starcannons.|false|
000000605|1|•|Any model may replace its shuriken cannon with an item from the <i><span class="tooltip00550" data-tooltip-content="#tooltip_content00550"><span class="tt">Heavy</span> <span class="tt">Weapons</span></span></i> list.|false|
