faction_id|faction_name|type|roll|name|legend|description|
BA|Blood Angels|Vanguard Warlord Traits|2|LORD OF DECEIT|This leader is adept at subterfuge and spreading misinformation.|At the start of the first battle round, before the first turn begins, select up to three friendly <span class="tooltip" title="Keyword does not appear in that faction."><s class="kwbs">BLOOD ANGELS PHOBOS</s></span> units on the battlefield. Remove them from the battlefield and set them up again as described in the Deployment section of the mission (if both players have abilities that redeploy units, <a href="/wh40k9ed/the-rules/core-rules/#Roll-offs">roll off</a>; the winner chooses who redeploys their units first).|
BA|Blood Angels|Vanguard Warlord Traits|3|MASTER OF THE VANGUARD|This Space Marine is a living legend of the Vanguard formations, and an inspiration to his battle-brothers.|Add 1" to the Move characteristic of friendly <span class="tooltip" title="Keyword does not appear in that faction."><s class="kwbs">BLOOD ANGELS PHOBOS</s></span> units whilst they are within 6" of this Warlord. Add 1 to <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advance rolls</a> and <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge rolls</a> made for friendly BLOOD ANGELS PHOBOS units whilst they are within 6" of this Warlord.|
BA|Blood Angels|Vanguard Warlord Traits|4|STEALTH ADEPT|So masterfully does this warlord slip through enemy territory that he appears to the foe as little more than a spectre.|When resolving an attack made against this Warlord, subtract 1 from the <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>.|
BA|Blood Angels|Vanguard Warlord Traits|5|TARGET PRIORITY|This tactician is constantly seeking prime targets.|At the start of your <a href="/wh40k9ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>, select one friendly <span class="tooltip" title="Keyword does not appear in that faction."><s class="kwbs">BLOOD ANGELS PHOBOS</s></span> unit within 3" of this Warlord; until the end of that phase, when resolving an attack made with a ranged weapon by a model in that unit, add 1 to the <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>.|
BA|Blood Angels|Vanguard Warlord Traits|6|MARKSMAN’S HONOURS|This warlord is one of the finest sharpshooters in the galaxy.|Add 1 to the Damage characteristic of ranged weapons this Warlord is equipped with. This does not apply to Grenades or Relics.|
DA|Dark Angels|Vanguard Warlord Traits|1|SHOOT AND FADE|This warrior harries the foe before returning to the shadows.|At the start of your <a href="/wh40k9ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>, you can select one friendly <span class="tooltip" title="Keyword does not appear in that faction."><s class="kwbs">DARK ANGELS PHOBOS</s></span> unit within 6" of this Warlord. After shooting with that unit, it can move as if it were your <a href="/wh40k9ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a>; if it does, it must <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advance</a> and cannot declare a charge in the following <a href="/wh40k9ed/the-rules/core-rules/#CHARGE-PHASE">Charge phase</a>.|
DA|Dark Angels|Vanguard Warlord Traits|2|LORD OF DECEIT|This leader is adept at subterfuge and spreading misinformation.|At the start of the first battle round, before the first turn begins, select up to three friendly <span class="tooltip" title="Keyword does not appear in that faction."><s class="kwbs">DARK ANGELS PHOBOS</s></span> units on the battlefield. Remove them from the battlefield and set them up again as described in the Deployment section of the mission (if both players have abilities that redeploy units, <a href="/wh40k9ed/the-rules/core-rules/#Roll-offs">roll off</a>; the winner chooses who redeploys their units first).|
DA|Dark Angels|Vanguard Warlord Traits|3|MASTER OF THE VANGUARD|This Space Marine is a living legend of the Vanguard formations, and an inspiration to his battle-brothers.|Add 1" to the Move characteristic of friendly <span class="tooltip" title="Keyword does not appear in that faction."><s class="kwbs">DARK ANGELS PHOBOS</s></span> units whilst they are within 6" of this Warlord. Add 1 to <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advance rolls</a> and <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge rolls</a> made for friendly DARK ANGELS PHOBOS units whilst they are within 6" of this Warlord.|
DA|Dark Angels|Vanguard Warlord Traits|4|STEALTH ADEPT|So masterfully does this warlord slip through enemy territory that he appears to the foe as little more than a spectre.|When resolving an attack made against this Warlord, subtract 1 from the <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>.|
DA|Dark Angels|Vanguard Warlord Traits|5|TARGET PRIORITY|This tactician is constantly seeking prime targets.|At the start of your <a href="/wh40k9ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>, select one friendly <span class="tooltip" title="Keyword does not appear in that faction."><s class="kwbs">DARK ANGELS PHOBOS</s></span> unit within 3" of this Warlord; until the end of that phase, when resolving an attack made with a ranged weapon by a model in that unit, add 1 to the <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>.|
DA|Dark Angels|Vanguard Warlord Traits|6|MARKSMAN’S HONOURS|This warlord is one of the finest sharpshooters in the galaxy.|Add 1 to the Damage characteristic of ranged weapons this Warlord is equipped with. This does not apply to <a href="/wh40k9ed/the-rules/core-rules/#GRENADE">Grenade</a>s or Relics.|
SW|Space Wolves|Vanguard Warlord Traits|1|SHOOT AND FADE|This warrior harries the foe before returning to the shadows.|At the start of your <a href="/wh40k9ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>, you can select one friendly <span class="tooltip" title="Keyword does not appear in that faction."><s class="kwbs">SPACE WOLVES PHOBOS</s></span> unit within 6" of this Warlord. After shooting with that unit, it can move as if it were your <a href="/wh40k9ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a>; if it does, it must <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advance</a> and cannot <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">declare a charge</a> in the following <a href="/wh40k9ed/the-rules/core-rules/#CHARGE-PHASE">Charge phase</a>.|
SW|Space Wolves|Vanguard Warlord Traits|2|LORD OF DECEIT|This leader is adept at subterfuge and spreading misinformation.|At the start of the first battle round, before the first turn begins, select up to three friendly <span class="tooltip" title="Keyword does not appear in that faction."><s class="kwbs">SPACE WOLVES PHOBOS</s></span> units on the battlefield. Remove them from the battlefield and set them up again as described in the Deployment section of the mission (if both players have abilities that redeploy units, <a href="/wh40k9ed/the-rules/core-rules/#Roll-offs">roll off</a>; the winner chooses who redeploys their units first).|
SW|Space Wolves|Vanguard Warlord Traits|3|MASTER OF THE VANGUARD|This Space Marine is a living legend of the Vanguard formations, and an inspiration to his battle-brothers.|Add 1" to the Move characteristic of friendly <span class="tooltip" title="Keyword does not appear in that faction."><s class="kwbs">SPACE WOLVES PHOBOS</s></span> units whilst they are within 6" of this Warlord. Add 1 to <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advance rolls</a> and <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge rolls</a> made for friendly SPACE WOLVES PHOBOS units whilst they are within 6" of this Warlord.|
SW|Space Wolves|Vanguard Warlord Traits|4|STEALTH ADEPT|So masterfully does this Warlord slip through enemy territory, that he appears to the foe as little more than a spectre.|When resolving an attack made against this Warlord, subtract 1 from the <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>.|
SW|Space Wolves|Vanguard Warlord Traits|5|TARGET PRIORITY|This tactician is constantly seeking prime targets.|At the start of your <a href="/wh40k9ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>, select one friendly <span class="tooltip" title="Keyword does not appear in that faction."><s class="kwbs">SPACE WOLVES PHOBOS</s></span> unit within 3" of this Warlord; until the end of that phase, when resolving an attack made with a ranged weapon by a model in that unit, add 1 to the <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>.|
SW|Space Wolves|Vanguard Warlord Traits|6|MARKSMAN’S HONOURS|This Warlord is one of the finest sharpshooters in the galaxy.|Add 1 to the Damage characteristic of ranged weapons this Warlord is equipped with. This does not apply to <a href="/wh40k9ed/the-rules/core-rules/#GRENADE">grenades</a> or Relics.|
SM|Space Marines|Blood Angels Warlord Traits|1|SPEED OF THE PRIMARCH|Such is this warlords speed, it is as if the Primarch himself fights alongside his sons.|At the start of the <a href="/wh40k9ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, if this <span class="kwb">WARLORD</span> is within <a href="/wh40k9ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a> of any enemy units, it can fight first that phase.|
SM|Space Marines|Blood Angels Warlord Traits|2|ARTISAN OF WAR|This warlord is a true artist both on and off the battlefield. His talents are reflected in the exquisite workmanship of his wargear, for he insists upon personally crafting his weapons of war.|This <a href="/wh40k9ed/the-rules/core-rules/#The-Warlord"><span class="kwb">WARLORD</span></a> can be given one of the following <a href="/wh40k9ed/factions/space-marines/#Blood-Angels-Special-issue-Wargear">Special-issue Wargear Relics</a>: <a href="/wh40k9ed/factions/space-marines/#Adamantine-Mantle-7">Adamantine Mantle</a>; <a href="/wh40k9ed/factions/space-marines/#Artificer-Armour-7">Artificer Armour</a>; <a href="/wh40k9ed/factions/space-marines/#Master-crafted-Weapon-7">Master-crafted Weapon</a>; <a href="/wh40k9ed/factions/space-marines/#Digital-Weapons-7">Digital Weapons</a>. This is in addition to any other Relics they may have, and each Relic in your army must be unique.|
SM|Space Marines|Blood Angels Warlord Traits|3|SOULWARDEN (AURA)|This warlord is possessed of an iron will, his sheer mental determination ensuring that neither his own Red Thirst nor the evils of enemy sorcerers can easily find purchase upon his or his brothers’ souls.|While a friendly <span class="kwb">BLOOD</span> <span class="kwb">ANGELS</span> unit is within 6" of this <span class="kwb">WARLORD</span>, each time a model in that unit would lose a wound as the result of a <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a>, roll one D6: on a 5+, that wound is not lost.|
SM|Space Marines|Blood Angels Warlord Traits|4|HEROIC BEARING|This warlord is a beacon of hope in a hateful galaxy. No matter the odds, friendly forces are inspired by his presence.|<ul><li>Add 3" to the range of this <span class="kwb">WARLORD</span> s <span class="redfont">Rites of Battle</span>, <span class="redfont">Tactical Precision</span>, <span class="redfont">Chapter Master</span> and <span class="redfont">Spiritual Leaders</span> abilities (to a maximum of 9").</li><li>This Warlord has the following ability: ‘<span class="redfont">Heroic Bearing (Aura)</span><b>:</b> While a friendly <span class="tooltip01053" data-tooltip-content="#tooltip_content01053" data-tooltip-anchor="#tooltip_content01053"><span class="kwb">BLOOD</span> <span class="kwb">ANGELS</span> <span class="kwb">CORE</span></span> unit is within 9" of this <span class="kwb">WARLORD</span>, add 1 to the Leadership characteristic of models in that unit.’</li></ul>|
SM|Space Marines|Blood Angels Warlord Traits|5|GIFT OF FORESIGHT|This heroic warrior bears a glimmering of Sanguinius’prophetic gifts. Flashes of foresight allow him to parry and weave around his enemy’s blows with supernatural speed and skill.|In each turn, you can re-roll one <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>, one <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a> and one <a href="/wh40k9ed/the-rules/core-rules/#4.-Saving-Throw">saving throw</a> made for this <span class="kwb">WARLORD</span>.|
SM|Space Marines|Blood Angels Warlord Traits|6|SELFLESS VALOUR|This warlord is courageous and noble. He leaps into battle without a moment’s thought for his own safety.|This <span class="kwb">WARLORD</span> is eligible to <a href="/wh40k9ed/the-rules/core-rules/#Performing-a-Heroic-Intervention">perform a Heroic Intervention</a> if it is within 6" horizontally of an enemy unit, and when performing a Heroic Intervention with this <span class="kwb">WARLORD</span>, you can move them up to 6" instead of 3". All other rules for Heroic Interventions still apply.|
SM|Space Marines|Blood Angels Warlord Traits|1|MERCILESS BUTCHER|This warlord is but a single, blood-fuelled moment away from succumbing to the Black Rage. In battle they are lost to the pursuit of slaughter, hacking apart all before them with unrelenting savagery.|Each time this <span class="kwb">WARLORD</span> is selected to fight, make 1 additional attack with one of its melee weapons for every five enemy models within 3" of it (to a maximum of 3 additional attacks).|
SM|Space Marines|Blood Angels Warlord Traits|2|OF WRATH AND RAGE|With snarls of hate and a bellow of rage, this warlord fires the blood of his brothers.|Each time this <span class="kwb">WARLORD</span> makes a melee attack, an unmodified <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a> of 6 scores 1 additional hit.|
