id|type|name|legend|is_other_wargear|faction_id|description|
000000558||Way of the Short Blade||Нет|TAU|Re-roll <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit rolls</a> of 1 for attacks made with melee weapons by models in friendly <span class="tooltip00664" data-tooltip-content="#tooltip_content00664" data-tooltip-anchor="#tooltip_content00664"><span class="kwb">FARSIGHT</span> <span class="kwb">ENCLAVES</span></span> units whilst their unit is within 6" of this model. Re-roll hit rolls of 1 for attacks made with ranged weapons by models in friendly FARSIGHT ENCLAVES units against an ORK unit whilst their unit is within 6" of this model.|
000000559||Shield Generator||Нет|TAU|Commander Farsight has a 4+ <a href="/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves">invulnerable save</a>.|
000000560||Manta Strike||Нет|TAU|During deployment, you can set up Commander Farsight in a Manta hold instead of placing him on the battlefield. At the end of any of your <a href="/wh40k9ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phases</a> he can use a Manta strike to enter the fray – set him up anywhere on the battlefield that is more than 9" from any enemy models.|
000000562||Genius of Kauyon||Нет|TAU|Once per battle, this model can declare Kauyon even if <a href="/wh40k9ed/factions/t-au-empire/#Master-of-War-2">Kauyon or Mont’ka</a> has already been declared. Mont’ka and Kauyon cannot both be declared in the same turn.|
000000563||Camouflage Fields||Нет|TAU|When resolving an attack made with a ranged weapon against this model or any <a href="/wh40k9ed/factions/t-au-empire/#Accompanying-Drones-1">accompanying DRONES</a>, subtract 1 from the <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>.|
000000564||Infiltrator||Нет|TAU|When you set up this model and its <a href="/wh40k9ed/factions/t-au-empire/#Accompanying-Drones-1">accompanying DRONES</a> during deployment, they can be set up anywhere on the battlefield that is more than 12" away from the enemy deployment zone and any enemy models.|
000000565||XV22 Stalker Battlesuit||Нет|TAU|This model has a 5+ <a href="/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves">invulnerable save</a>.|
000000566||Defender of the Greater Good||Нет|TAU|When this model would lose any wounds as a result of an attack whilst this model is within 3" of a friendly <span class="tooltip00850" data-tooltip-content="#tooltip_content00850" data-tooltip-anchor="#tooltip_content00850"><span class="kwb">XV25</span> <span class="kwb">STEALTH</span> <span class="kwb">BATTLESUITS</span></span> unit, that unit can attempt to intercept that attack. Roll one D6; on a 2+ this model does not lose those wounds and that unit suffers 1 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a> for each of those wounds. Only one attempt can be made to intercept each attack.|
000000567||Drone Support||Нет|TAU|When this model is set up on the battlefield, its <a href="/wh40k9ed/factions/t-au-empire/#Accompanying-Drones-1">accompanying DRONE</a> models are set up in <a href="/wh40k9ed/the-rules/core-rules/#Unit-Coherency">unit coherency</a> with it. From that point onwards, the DRONE models are treated as a separate unit.|
000000568||Saviour Protocols||Нет|TAU|When resolving an attack made against a <span class="tooltip00500" data-tooltip-content="#tooltip_content00500" data-tooltip-anchor="#tooltip_content00500"><span class="kwb2">&lt;<span class="kwb3">S</span>EPT&gt;</span> <span class="kwb">INFANTRY</span></span> or <span class="tooltip00851" data-tooltip-content="#tooltip_content00851" data-tooltip-anchor="#tooltip_content00851"><span class="kwb2">&lt;<span class="kwb3">S</span>EPT&gt;</span> <span class="kwb">BATTLESUIT</span></span> unit whilst that unit is within 3" of a friendly <span class="tooltip00501" data-tooltip-content="#tooltip_content00501" data-tooltip-anchor="#tooltip_content00501"><span class="kwb2">&lt;<span class="kwb3">S</span>EPT&gt;</span> <span class="kwb">DRONES</span></span> unit, if the wound roll is successful, you can roll one D6; on a 2+ that DRONES unit suffers 1 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a> and the attack sequence ends.|
000000570||Command-link Drone||Нет|TAU|At the start of your <a href="/wh40k9ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>, if a friendly COMMAND-LINK DRONE model is within 3" of this model, select one friendly T’AU EMPIRE unit within 12" of that model. Until the end of that phase, when resolving an attack made by a model in that T’AU EMPIRE unit, you can re-roll a <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a> of 1.|
000000571||Shield Generator||Нет|TAU|Aun’Shi has a 4+ <a href="/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves">invulnerable save</a>.|
000000572||Blademaster||Нет|TAU|At the beginning of each <a href="/wh40k9ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, choose one of the following effects to last until the end of the phase:<br><ul><li>Aun’Shi’s close combat attacks have AP -2.</li><li>Re-roll failed <a href="/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves">invulnerable saves</a> for Aun’Shi.</li></ul>|
000000573||Invocation of the Elements||Нет|TAU|In your <a href="/wh40k9ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a>, Aun’Shi may invoke one of the elemental powers below. All friendly <span class="tooltip00504" data-tooltip-content="#tooltip_content00504" data-tooltip-anchor="#tooltip_content00504"><span class="kwb">T’AU</span> <span class="kwb">EMPIRE</span> <span class="kwb">INFANTRY</span></span> and <span class="tooltip00502" data-tooltip-content="#tooltip_content00502" data-tooltip-anchor="#tooltip_content00502"><span class="kwb">BATTLESUIT</span></span> units within 6" of the model invoking an elemental power gain the relevant benefit until the start of your next turn. A unit can only be affected by the same elemental power once per battle round.<br><ul><li><b>Calm of Tides:</b> Subtract 1 from any <a href="/wh40k9ed/the-rules/core-rules/#Morale-Tests">Morale tests</a> made for affected units.</li><li><b>Storm of Fire:</b> Re-roll <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit rolls</a> of 1 in the <a href="/wh40k9ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a> for affected units that remain stationary in the Movement phase.</li><li><b>Sense of Stone:</b> Whenever a model in an affected unit loses a wound, roll a D6; on a 6, that model does not lose that wound.</li><li><b>Zephyr’s Grace:</b> You can re-roll the dice for affected units when they <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advance</a>.</li></ul>|
000000574||Paradox of Duality||Нет|TAU|When this unit is attacked during the <a href="/wh40k9ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>, it may add, rather than subtract, the AP of the attack to its Save characteristic (e.g. an AP -1 attack would provide a +1 bonus to its saves).|
000000575||Supreme Loyalty||Нет|TAU|Whilst Aun’Va is on the battlefield, you can re-roll <a href="/wh40k9ed/the-rules/core-rules/#Morale-Tests">Morale tests</a> for all friendly T’AU EMPIRE units.|
000000576||Grand Invocation of the Elements||Нет|TAU|In your <a href="/wh40k9ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a>, Aun’Va may invoke up to two elemental powers. All friendly <span class="tooltip00504" data-tooltip-content="#tooltip_content00504" data-tooltip-anchor="#tooltip_content00504"><span class="kwb">T’AU</span> <span class="kwb">EMPIRE</span> <span class="kwb">INFANTRY</span></span> and <span class="tooltip00502" data-tooltip-content="#tooltip_content00502" data-tooltip-anchor="#tooltip_content00502"><span class="kwb">BATTLESUIT</span></span> units within 6" of the model invoking an elemental power gain the relevant benefit until the start of your next turn. A unit can only be affected by the same elemental power once per battle round.<br><ul><li><b>Calm of Tides:</b> Subtract 1 from any <a href="/wh40k9ed/the-rules/core-rules/#Morale-Tests">Morale tests</a> made for affected units.</li><li><b>Storm of Fire:</b> Re-roll <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit rolls</a> of 1 in the <a href="/wh40k9ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a> for affected units that remain stationary in the Movement phase.</li><li><b>Sense of Stone:</b> Whenever a model in an affected unit loses a wound, roll a D6; on a 6, that model does not lose that wound.</li><li><b>Zephyr’s Grace:</b> You can re-roll the dice for affected units when they <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advance</a>.</li></ul>|
000000577||Vanguard||Нет|TAU|At the start of the first battle round but before the first turn begins, you can move Darkstrider up to 7". He cannot end this move within 9" of any enemy models. If both players have units that are able to move at the start of the first battle round but before the first turn begins, the player who is taking the first turn moves their units first.|
000000578||Structural Analyser||Нет|TAU|In your <a href="/wh40k9ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>, pick a friendly <span class="tooltip00852" data-tooltip-content="#tooltip_content00852" data-tooltip-anchor="#tooltip_content00852"><span class="kwb">T’AU</span> <span class="kwb">SEPT</span> <span class="kwb">INFANTRY</span></span> unit within 6" of Darkstrider, and pick an enemy unit that is visible to Darkstrider. Until the end of the phase, add 1 to <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound rolls</a> made for the friendly T’AU SEPT INFANTRY unit’s attacks that target the enemy unit you picked.|
000000579||Fighting Retreat||Нет|TAU|Friendly <span class="tooltip00852" data-tooltip-content="#tooltip_content00852" data-tooltip-anchor="#tooltip_content00852"><span class="kwb">T’AU</span> <span class="kwb">SEPT</span> <span class="kwb">INFANTRY</span></span> units within 6" of Darkstrider in the <a href="/wh40k9ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a> may attack with ranged weapons even if they <a href="/wh40k9ed/the-rules/core-rules/#Fall-Back">Fell Back</a> this turn.|
000000580||Bonding Knife Ritual||Нет|TAU|If you roll a 6 when taking a <a href="/wh40k9ed/the-rules/core-rules/#Morale-Tests">Morale test</a> for this unit, the test is automatically passed.|
000000582||Guardian Field||Нет|TAU|Guardian Drones have a 5+ <a href="/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves">invulnerable save</a>. Strike Teams within 3" of any friendly Guardian Drones have a 6+ invulnerable save.|
000000583||DS8 Tactical Support Turret||Нет|TAU|Tactical Support Turrets are not set up when their unit is set up. Instead, once per game, at the end of any of your <a href="/wh40k9ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phases</a>, you can set up the Tactical Support Turret within coherency of its unit and more than 2" away from any enemy models.<br><br>The turret cannot move for any reason, and is destroyed if the Strike Team moves out of <a href="/wh40k9ed/the-rules/core-rules/#Unit-Coherency">unit coherency</a> with it. The destruction of a Tactical Support Turret is ignored for the purposes of <a href="/wh40k9ed/the-rules/core-rules/#Morale-Tests">Morale tests</a>.|
000000584||Drone Support||Нет|TAU|When a unit is set up on the battlefield, any <a href="/wh40k9ed/factions/t-au-empire/#Accompanying-Drones-1">accompanying Drones</a> are set up in <a href="/wh40k9ed/the-rules/core-rules/#Unit-Coherency">unit coherency</a> with it. From that point onwards, the Drones are treated as a separate unit.|
000000585||Guardian Field||Нет|TAU|Guardian Drones have a 5+ <a href="/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves">invulnerable save</a>. Breacher Teams within 3" of a friendly Guardian Drone have a 5+ invulnerable save.|
000000586||DS8 Tactical Support Turret||Нет|TAU|Tactical Support Turrets are not set up when their unit is set up. Instead, once per game, at the end of any of your <a href="/wh40k9ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phases</a>, you can set up the Tactical Support Turret within coherency of its unit and more than 2" away from any enemy models.<br><br>The turret cannot move for any reason, and is destroyed if the Breacher Team moves out of <a href="/wh40k9ed/the-rules/core-rules/#Unit-Coherency">unit coherency</a> with it. The destruction of a Tactical Support Turret is ignored for the purposes of <a href="/wh40k9ed/the-rules/core-rules/#Morale-Tests">Morale tests</a>.|
000000587||Stealthy Hunters||Нет|TAU|At the start of the first battle round but before the first turn begins, you can move this unit up to 7". It cannot end this move within 9" of any enemy models. If both players have units that are able to move at the start of the first battle round but before the first turn begins, the player who is taking the first turn moves their units first.|
000000588||Agile Brute||Нет|TAU|When this unit <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advances</a>, add 6" to its Move for that <a href="/wh40k9ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a> instead of rolling a D6.|
000000589||Voracious Predators||Нет|TAU|You can re-roll failed <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge rolls</a> for this unit when targeting a unit that has suffered any <a href="/wh40k9ed/the-rules/core-rules/#4.-Saving-Throw">unsaved wounds</a> this turn.|
000000590||The Shaper Commands||Нет|TAU|Re-roll <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound rolls</a> of 1 for friendly <span class="tooltip00811" data-tooltip-content="#tooltip_content00811" data-tooltip-anchor="#tooltip_content00811"><span class="kwb">KROOT</span></span> units within 6" of this model.|
